ticker,epic,instrument_name,instrument_type,currency,market_status,search_term
TLTUSsi08300G6,ON.D.TLTUSsi08300G6.CASH.IP,iShares 20+ Yr T-Bond ETF 8300 CALL,OPT_SHARES,N/A,TRADEABLE,YR
TLTUSsi08300F6,ON.D.TLTUSsi08300F6.CASH.IP,iShares 20+ Yr T-Bond ETF 8300 CALL,OPT_SHARES,N/A,TRADEABLE,YR
TLTUSsi08300S6,ON.D.TLTUSsi08300S6.CASH.IP,iShares 20+ Yr T-Bond ETF 8300 PUT,OPT_SHARES,N/A,TRADEABLE,YR
TLTUSsi08300R6,ON.D.TLTUSsi08300R6.CASH.IP,iShares 20+ Yr T-Bond ETF 8300 PUT,OPT_SHARES,N/A,TRADEABLE,YR
TLTUSsi08400F6,ON.D.TLTUSsi08400F6.CASH.IP,iShares 20+ Yr T-Bond ETF 8400 CALL,OPT_SHARES,N/A,TRADEABLE,YR
TLTUSsi08400G6,ON.D.TLTUSsi08400G6.CASH.IP,iShares 20+ Yr T-Bond ETF 8400 CALL,OPT_SHARES,N/A,TRADEABLE,YR
TLTUSsi08400S6,ON.D.TLTUSsi08400S6.CASH.IP,iShares 20+ Yr T-Bond ETF 8400 PUT,OPT_SHARES,N/A,TRADEABLE,YR
YULN,KC.D.YULN.CASH.IP,Yu Group Plc,SHARES,N/A,EDITS_ONLY,YU
YUBICOSS,EH.D.YUBICOSS.CASH.IP,Yubico AB,SHARES,N/A,EDITS_ONLY,YU
AMCN,UA.D.AMCN.CASH.IP,Yueda Digital Holding - ADR,SHARES,N/A,TRADEABLE,YU
ZGYHUS,UD.D.ZGYHUS.CASH.IP,Yunhong International,SHARES,N/A,CLOSED,YU
ZALGY,ED.D.ZALGY.CASH.IP,Zalando SE,SHARES,N/A,EDITS_ONLY,ZA
TRGLUS,UD.D.TRGLUS.CASH.IP,ZaZa Energy Corp,SHARES,N/A,OFFLINE,ZA
ZAMLN,KC.D.ZAMLN.CASH.IP,Zambeef Products PLC,SHARES,N/A,EDITS_ONLY,ZA
SDCSJ,AR.D.SDCSJ.CASH.IP,Zarclear Holdings Inc,SHARES,N/A,CLOSED,ZA
ZNTEUUS,UD.D.ZNTEUUS.CASH.IP,Zanite Acquisition Corporation,SHARES,N/A,CLOSED,ZA
ZNTEUS,UD.D.ZNTEUS.CASH.IP,Zanite Acquisition Corporation (Ords),SHARES,N/A,OFFLINE,ZA
ZAPPUS,UD.D.ZAPPUS.CASH.IP,Zapp Electric Vehicles Group Ltd,SHARES,N/A,OFFLINE,ZA
MLZAMFP,EC.D.MLZAMFP.CASH.IP,ZCCM Investments Holdings PLC,SHARES,N/A,CLOSED,ZC
INLZLN,KC.D.INLZLN.CASH.IP,Inland ZDP PLC,SHARES,N/A,CLOSED,ZD
ZENVUS,UD.D.ZENVUS.CASH.IP,Zenvia Inc,SHARES,N/A,OFFLINE,ZE
ZENAUS,UD.D.ZENAUS.CASH.IP,ZenaTech Inc,SHARES,N/A,TRADEABLE,ZE
VML,KC.D.VML.CASH.IP,Zephyr Energy,SHARES,N/A,EDITS_ONLY,ZE
OHGLN,KC.D.OHGLN.CASH.IP,ZENTRA GROUP PLC,SHARES,N/A,EDITS_ONLY,ZE
TIMGY,ED.D.TIMGY.CASH.IP,Zeal Networks SE,SHARES,N/A,EDITS_ONLY,ZE
ZEALUS,UD.D.ZEALUS.CASH.IP,Zealand Pharma AS,SHARES,N/A,CLOSED,ZE
ZEAL,EP.D.ZEAL.CASH.IP,Zealand Pharma AS,SHARES,N/A,EDITS_ONLY,ZE
ZBIOUS,UD.D.ZBIOUS.CASH.IP,Zenas Biopharma Inc,SHARES,N/A,TRADEABLE,ZE
ZEDLN,KC.D.ZEDLN.CASH.IP,Zenova Group Plc,SHARES,N/A,SUSPENDED,ZE
ZEOUS,UD.D.ZEOUS.CASH.IP,Zeo Energy Corp,SHARES,N/A,TRADEABLE,ZE
FLGCUS,UB.D.FLGCUS.CASH.IP,ZeroStack Corp,SHARES,N/A,OFFLINE,ZE
CADCUS,UA.D.CADCUS.CASH.IP,Zeta Network Group,SHARES,N/A,TRADEABLE,ZE
ZETASS,EH.D.ZETASS.CASH.IP,ZetaDisplay AB (publ),SHARES,N/A,CLOSED,ZE
AFXGY,ED.D.AFXGY.CASH.IP,Carl Zeiss Meditec AG,SHARES,N/A,EDITS_ONLY,ZE
ZBRA,UD.D.ZBRA.CASH.IP,Zebra Technologies Corp (24 Hours),SHARES,N/A,TRADEABLE,ZE
ZEDSJ,AR.D.ZEDSJ.CASH.IP,Zeder Investments Ltd,SHARES,N/A,EDITS_ONLY,ZE
ZEGLN,KC.D.ZEGLN.CASH.IP,Zegona Communications plc,SHARES,N/A,EDITS_ONLY,ZE
ZENL,KC.D.ZENL.CASH.IP,Zenith Energy Limited,SHARES,N/A,EDITS_ONLY,ZE
ZFOXUS,UD.D.ZFOXUS.CASH.IP,ZeroFox Holdings Inc,SHARES,N/A,CLOSED,ZE
KMPHUS,UB.D.KMPHUS.CASH.IP,Zevra Therapeutics Inc,SHARES,N/A,TRADEABLE,ZE
AZN,KA.D.AZN.CASH.IP,AstraZeneca PLC,SHARES,N/A,EDITS_ONLY,ZE
ZFOXWUS,UD.D.ZFOXWUS.CASH.IP,ZeroFox Holdings Inc - Warrants,SHARES,N/A,CLOSED,ZE
ENZLUS,UB.D.ENZLUS.CASH.IP,iShares MSCI New Zealand Capped ETF,SHARES,N/A,TRADEABLE,ZE
USIGLN,KA.D.USIGLN.CASH.IP,Amundi USD Corporate Bond PAB Net Zero Ambition,SHARES,N/A,EDITS_ONLY,ZE
ZGUS,UD.D.ZGUS.CASH.IP,Zillow Group Inc - A,SHARES,N/A,TRADEABLE,ZG
ZEFGY,ED.D.ZEFGY.CASH.IP,Zhongde Waste Technology Ag,SHARES,N/A,CLOSED,ZH
ZINC,CS.D.ZINC.CFD.IP,Zinc,CURRENCIES,N/A,TRADEABLE,ZI
ZINC,CS.D.ZINC.MINI.IP,Zinc ($5 Mini Contract),CURRENCIES,N/A,TRADEABLE,ZI
NTG,KA.D.NTG.CASH.IP,ZIGUP PLC,SHARES,N/A,EDITS_ONLY,ZI
ZICCSS,EH.D.ZICCSS.CASH.IP,Ziccum AB,SHARES,N/A,CLOSED,ZI
ZIGNSS,EH.D.ZIGNSS.CASH.IP,ZignSec AB (publ),SHARES,N/A,CLOSED,ZI
ZIMVUS,UD.D.ZIMVUS.CASH.IP,ZimVie Inc,SHARES,N/A,CLOSED,ZI
ZZBSS,EH.D.ZZBSS.CASH.IP,Zinzino AB,SHARES,N/A,EDITS_ONLY,ZI
ZINLN,KC.D.ZINLN.CASH.IP,ZIN - Zinc Media Group PLC,SHARES,N/A,EDITS_ONLY,ZI
ZVIM,EF.D.ZVIM.CASH.IP,Zignago Vetro SpA,SHARES,N/A,EDITS_ONLY,ZI
ZIXIUS,UD.D.ZIXIUS.CASH.IP,Zix Corporation,SHARES,N/A,CLOSED,ZI
SZIC,KA.D.SZIC.CASH.IP,ETFS Daily Short Zinc,SHARES,N/A,CLOSED,ZI
ZUS,UD.D.ZUS.CASH.IP,Zillow Group Inc - C,SHARES,N/A,TRADEABLE,ZI
ZOX,KC.D.ZOX.CASH.IP,ZincOx Resources PLC,SHARES,N/A,CLOSED,ZI
ERISLN,KC.D.ERISLN.CASH.IP,Zinnwald Lithium PLC,SHARES,N/A,EDITS_ONLY,ZI
ZION,UD.D.ZION.CASH.IP,Zions Bancorporation,SHARES,N/A,TRADEABLE,ZI
ZJKUS,UD.D.ZJKUS.CASH.IP,ZJK Industrial Co Ltd,SHARES,N/A,TRADEABLE,ZJ
ZKINUS,UD.D.ZKINUS.CASH.IP,ZK International Group Company Limited,SHARES,N/A,TRADEABLE,ZK
ZMUS,UD.D.ZMUS.CASH.IP,Zoom Video Communications Inc (24 Hours),SHARES,N/A,TRADEABLE,ZM
ZO1GY,ED.D.ZO1GY.CASH.IP,zooplus AG,SHARES,N/A,EDITS_ONLY,ZO
ZGNXUS,UD.D.ZGNXUS.CASH.IP,Zogenix Inc,SHARES,N/A,CLOSED,ZO
ZTF,KA.D.ZTF.CASH.IP,Zotefoams PLC,SHARES,N/A,EDITS_ONLY,ZO
CSB,KC.D.CSB.CASH.IP,Zoltav Resources Inc,SHARES,N/A,CLOSED,ZO
ZOO,KC.D.ZOO.CASH.IP,Zoo Digital Group PLC,SHARES,N/A,EDITS_ONLY,ZO
ZIUS,UD.D.ZIUS.CASH.IP,ZoomInfo Technologies Inc,SHARES,N/A,TRADEABLE,ZO
ZSANUS,UD.D.ZSANUS.CASH.IP,Zosano Pharma Corporation,SHARES,N/A,CLOSED,ZO
SZMELN,KA.D.SZMELN.CASH.IP,Leverage Shares -1x Short Zoom ETP - EUR,SHARES,N/A,CLOSED,ZO
SZMLN,KA.D.SZMLN.CASH.IP,Leverage Shares -1x Short Zoom ETP - GBp,SHARES,N/A,CLOSED,ZO
ZMSLN,KA.D.ZMSLN.CASH.IP,Leverage Shares -1x Short Zoom ETP - USD,SHARES,N/A,CLOSED,ZO
3ZMELN,KA.D.3ZMELN.CASH.IP,Leverage Shares 3x Zoom ETP - EUR,SHARES,N/A,CLOSED,ZO
3ZMLN,KA.D.3ZMLN.CASH.IP,Leverage Shares 3x Zoom ETP - GBp,SHARES,N/A,CLOSED,ZO
ZM3LN,KA.D.ZM3LN.CASH.IP,Leverage Shares 3x Zoom ETP - USD,SHARES,N/A,CLOSED,ZO
ZSUS,UD.D.ZSUS.CASH.IP,Zscaler Inc (24 Hours),SHARES,N/A,TRADEABLE,ZS
ZUMZ,UD.D.ZUMZ.CASH.IP,Zumiez Inc,SHARES,N/A,TRADEABLE,ZU
ZURAUS,UD.D.ZURAUS.CASH.IP,Zura Bio Ltd,SHARES,N/A,TRADEABLE,ZU
CNETUS,UA.D.CNETUS.CASH.IP,ZW Data Action Technologies Inc,SHARES,N/A,TRADEABLE,ZW
ZYUS,UD.D.ZYUS.CASH.IP,Zymergen Inc,SHARES,N/A,CLOSED,ZY
ZYXIUS,UD.D.ZYXIUS.CASH.IP,Zynex Inc,SHARES,N/A,CLOSED,ZY
ZNGA,UD.D.ZNGA.CASH.IP,Zynga Inc,SHARES,N/A,CLOSED,ZY
ZYTLN,KC.D.ZYTLN.CASH.IP,Zytronic PLC,SHARES,N/A,CLOSED,ZY
ZYNEUS,UD.D.ZYNEUS.CASH.IP,Zynerba Pharmaceuticals Inc,SHARES,N/A,CLOSED,ZY
AIWINNERS,IX.D.AIWINNERS.IFD.IP,AI Beneficiaries Index ($1),INDICES,N/A,TRADEABLE,Index
CIHUS,UA.D.CIHUS.CASH.IP,China Index Holdings Limited,SHARES,N/A,CLOSED,Index
DUST,SI.D.DUST.CASH.IP,Direxion Daily Gold Miners Index Bear 2X ETF,SHARES,N/A,TRADEABLE,Index
FRELUS,SI.D.FRELUS.CASH.IP,Fidelity MSCI Real Estate Index ETF,SHARES,N/A,TRADEABLE,Index
QTEC,UC.D.QTEC.CASH.IP,First Trust NASDAQ-100 Technology Index Fund,SHARES,N/A,TRADEABLE,Index
SOCLUS,UD.D.SOCLUS.CASH.IP,Global X Social Media Index ETF,SHARES,N/A,TRADEABLE,Index
XMRCLN,KA.D.XMRCLN.CASH.IP,MSCI Russia Capped Index UCITS ETF,SHARES,N/A,CLOSED,Index
EURGBP,CS.D.EURGBP.MINI.IP,EUR/GBP Mini,CURRENCIES,N/A,TRADEABLE,Forex
EURCHF,CS.D.EURCHF.MINI.IP,EUR/CHF Mini,CURRENCIES,N/A,TRADEABLE,Forex
EURJPY,CS.D.EURJPY.MINI.IP,EUR/JPY Mini,CURRENCIES,N/A,TRADEABLE,Forex
AUDJPY,CS.D.AUDJPY.MINI.IP,AUD/JPY Mini,CURRENCIES,N/A,TRADEABLE,Forex
CHFJPY,CS.D.CHFJPY.MINI.IP,CHF/JPY Mini,CURRENCIES,N/A,TRADEABLE,Forex
EURAUD,CS.D.EURAUD.MINI.IP,EUR/AUD Mini,CURRENCIES,N/A,TRADEABLE,Forex
GBPJPY,CS.D.GBPJPY.MINI.IP,GBP/JPY Mini,CURRENCIES,N/A,TRADEABLE,Forex
USDCHF,CS.D.USDCHF.MINI.IP,USD/CHF Mini,CURRENCIES,N/A,TRADEABLE,Forex
USDCAD,CS.D.USDCAD.MINI.IP,USD/CAD Mini,CURRENCIES,N/A,TRADEABLE,Forex
GBPAUD,CS.D.GBPAUD.MINI.IP,GBP/AUD Mini,CURRENCIES,N/A,TRADEABLE,Forex
GBPCHF,CS.D.GBPCHF.MINI.IP,GBP/CHF Mini,CURRENCIES,N/A,TRADEABLE,Forex
CEWUS,SI.D.CEWUS.CASH.IP,WisdomTree Emerging Currency Strategy Fund,SHARES,N/A,TRADEABLE,Currency
HEZUUS,SI.D.HEZUUS.CASH.IP,iShares Currency Hedged MSCI Eurozone ETF,SHARES,N/A,TRADEABLE,Currency
HEWGUS,UB.D.HEWGUS.CASH.IP,iShares Currency Hedged MSCI Germany ETF,SHARES,N/A,CLOSED,Currency
HEWJUS,SI.D.HEWJUS.CASH.IP,iShares Currency Hedged MSCI Japan ETF,SHARES,N/A,TRADEABLE,Currency
EMLCUS,SI.D.EMLCUS.CASH.IP,Market Vectors Emerging Markets Local Currency Bond ETF,SHARES,N/A,TRADEABLE,Currency
HEEMUS,SI.D.HEEMUS.CASH.IP,iShares Currency Hedged MSCI Emerging Markets ETF,SHARES,N/A,TRADEABLE,Currency
BWETUS,SI.D.BWETUS.CASH.IP,Amplify Commodity Trust,SHARES,N/A,TRADEABLE,Commodity
CMODLN,KA.D.CMODLN.CASH.IP,Invesco Bloomberg Commodity UCITS ETF,SHARES,N/A,EDITS_ONLY,Commodity
CMOPLN,KA.D.CMOPLN.CASH.IP,Invesco Bloomberg Commodity UCITS ETF (GBp),SHARES,N/A,EDITS_ONLY,Commodity
CANEUS,SI.D.CANEUS.CASH.IP,Teucrium Commodity Trust - Teucrium Sugar Fund,SHARES,N/A,TRADEABLE,Commodity
USCIUS,SI.D.USCIUS.CASH.IP,United States Commodity Index Fund,SHARES,N/A,TRADEABLE,Commodity
WCRVLN,KA.D.WCRVLN.CASH.IP,WisdomTree Enhanced Commodity Carry,SHARES,N/A,EDITS_ONLY,Commodity
GCCUS,SI.D.GCCUS.CASH.IP,WisdomTree Enhanced Commodity Strategy Fund,SHARES,N/A,TRADEABLE,Commodity
WCOGLN,KA.D.WCOGLN.CASH.IP,WisdomTree Enhanced Commodity UCITS ETF - USD,SHARES,N/A,EDITS_ONLY,Commodity
WCOBLN,KA.D.WCOBLN.CASH.IP,WisdomTree Enhanced Commodity UCITS ETF -USD,SHARES,N/A,EDITS_ONLY,Commodity
COMMLN,KA.D.COMMLN.CASH.IP,iShares Diversified Commodity Swap UCITS ETF,SHARES,N/A,EDITS_ONLY,Commodity
ICOMLN,KA.D.ICOMLN.CASH.IP,iShares Diversified Commodity Swap UCITS ETF (USD),SHARES,N/A,EDITS_ONLY,Commodity
COMBUS,SI.D.COMBUS.CASH.IP,GraniteShares Bloomberg Commodity Broad Strategy No K-1 ETF,SHARES,N/A,TRADEABLE,Commodity
SOYBUS,SI.D.SOYBUS.CASH.IP,Teucrium Commodity Trust - Teucrium Soybean Fund,SHARES,N/A,TRADEABLE,Commodity
BCIUS,SI.D.BCIUS.CASH.IP,abrdn Bloomberg All Commodity Strategy K-1 Free ETF,SHARES,N/A,TRADEABLE,Commodity
CRBLLN,KA.D.CRBLLN.CASH.IP,Amundi Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF Acc,SHARES,N/A,EDITS_ONLY,Commodity
CRALLN,KA.D.CRALLN.CASH.IP,Lyxor Bloomberg Equal weight Commodity ex Agriculture UCITS ETF,SHARES,N/A,CLOSED,Commodity
CRAULN,KA.D.CRAULN.CASH.IP,Lyxor Bloomberg Equal weight Commodity ex Agriculture UCITS ETF - USD,SHARES,N/A,CLOSED,Commodity
RICILN,KA.D.RICILN.CASH.IP,Market Access Rogers International Commodity Index UCITS ETF,SHARES,N/A,EDITS_ONLY,Commodity
ROLGLN,KA.D.ROLGLN.CASH.IP,iShares Bloomberg Enhanced Roll Yield Commodity Swap UCITS ETF,SHARES,N/A,EDITS_ONLY,Commodity
EOGLN,KC.D.EOGLN.CASH.IP,Europa Oil & Gas Holdings PLC,SHARES,N/A,EDITS_ONLY,Oil
USGOUS,UD.D.USGOUS.CASH.IP,US Goldmining Inc,SHARES,N/A,TRADEABLE,Gold
IAUUS,SI.D.IAUUS.CASH.IP,iShares Gold Trust,SHARES,N/A,TRADEABLE,Gold
AAAUUS,SI.D.AAAUUS.CASH.IP,Goldman Sachs Physical Gold ETF,SHARES,N/A,TRADEABLE,Gold
BOLDLN,KA.D.BOLDLN.CASH.IP,21Shares Bitcoin Gold ETP,SHARES,N/A,EDITS_ONLY,Gold
BGHGY,ED.D.BGHGY.CASH.IP,Broadway Gold Mining Ltd,SHARES,N/A,CLOSED,Gold
KYS,KA.D.KYS.CASH.IP,China Nonferrous Gold Ltd,SHARES,N/A,CLOSED,Gold
DGQPZ,KC.D.DGQPZ.CASH.IP,Delta Gold Technologies PLC,SHARES,N/A,EDITS_ONLY,Gold
3AUSLN,KA.D.3AUSLN.CASH.IP,ETFS 3x Daily Short Gold,SHARES,N/A,CLOSED,Gold
GOLDLADD,PB.D.GOLDLADD.11.IP,Gold to be above 3806,BINARY,N/A,EDITS_ONLY,Gold
GOLDLADD,PB.D.GOLDLADD.10.IP,Gold to be above 3856,BINARY,N/A,EDITS_ONLY,Gold
GOLDLADD,PB.D.GOLDLADD.09.IP,Gold to be above 3906,BINARY,N/A,EDITS_ONLY,Gold
SOSI1FH,EB.D.SOSI1FH.CASH.IP,Sotkamo Silver AB,SHARES,N/A,EDITS_ONLY,Silver
SLVPLN,KA.D.SLVPLN.CASH.IP,Invesco Physical Silver ETC,SHARES,N/A,EDITS_ONLY,Silver
SSLVLN,KA.D.SSLVLN.CASH.IP,Invesco Physical Silver ETC (USD),SHARES,N/A,EDITS_ONLY,Silver
PAAS,UC.D.PAAS.CASH.IP,Pan American Silver Corp (24 Hours),SHARES,N/A,TRADEABLE,Silver
SCZMUS,UD.D.SCZMUS.CASH.IP,Santacruz Silver Mining Ltd,SHARES,N/A,CLOSED,Silver
PSLVUS,SI.D.PSLVUS.CASH.IP,Sprott Physical Silver Trust,SHARES,N/A,TRADEABLE,Silver
ECLSIL,KA.D.ECLSIL.CASH.IP,WisdomTree Leveraged Silver,SHARES,N/A,EDITS_ONLY,Silver
PHSPLN,KA.D.PHSPLN.CASH.IP,WisdomTree Physical Silver,SHARES,N/A,EDITS_ONLY,Silver
PHAG,KA.D.PHAG.CASH.IP,WisdomTree Physical Silver,SHARES,N/A,EDITS_ONLY,Silver
SIVRUS,SI.D.SIVRUS.CASH.IP,abrdn Silver ETF Trust,SHARES,N/A,TRADEABLE,Silver
SSLNLN,KA.D.SSLNLN.CASH.IP,iShares Physical Silver ETC,SHARES,N/A,EDITS_ONLY,Silver
ISLNLN,KA.D.ISLNLN.CASH.IP,iShares Physical Silver ETC (USD),SHARES,N/A,EDITS_ONLY,Silver
SLVUS,SI.D.SLVUS.CASH.IP,iShares Silver Trust (24 Hours),SHARES,N/A,TRADEABLE,Silver
SLVMLN,KA.D.SLVMLN.CASH.IP,Sprott Silver Miners and Physical Silver UCITS ETF,SHARES,N/A,EDITS_ONLY,Silver
SILGLN,KA.D.SILGLN.CASH.IP,Global X Silver Miners UCITS ETF,SHARES,N/A,EDITS_ONLY,Silver
SILVLN,KA.D.SILVLN.CASH.IP,Global X Silver Miners UCITS ETF (USD),SHARES,N/A,EDITS_ONLY,Silver
NGAFLN,KA.D.NGAFLN.CASH.IP,ETFS Longer Dated Natural Gas,SHARES,N/A,CLOSED,Gas
HGASWUS,UB.D.HGASWUS.CASH.IP,Global Gas Corp - Warrants,SHARES,N/A,OFFLINE,Gas
LOGP,KC.D.LOGP.CASH.IP,Lansdowne Oil & Gas PLC,SHARES,N/A,CLOSED,Gas
PRDLN,KC.D.PRDLN.CASH.IP,Predator Oil & Gas Holdings PLC,SHARES,N/A,EDITS_ONLY,Gas
DDGUS,SI.D.DDGUS.CASH.IP,ProShares Short Oil & Gas,SHARES,N/A,OFFLINE,Gas
ECUGAS,KA.D.ECUGAS.CASH.IP,WisdomTree Gasoline,SHARES,N/A,EDITS_ONLY,Gas
ECNGAS,KA.D.ECNGAS.CASH.IP,WisdomTree Natural Gas,SHARES,N/A,EDITS_ONLY,Gas
DRIPUS,SI.D.DRIPUS.CASH.IP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X ETF,SHARES,N/A,TRADEABLE,Gas
GUSHUS,SI.D.GUSHUS.CASH.IP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bull 2X ETF,SHARES,N/A,TRADEABLE,Gas
LGASLN,KA.D.LGASLN.CASH.IP,ETFS Daily Leveraged Gasoline,SHARES,N/A,CLOSED,Gas
XLE3LN,KA.D.XLE3LN.CASH.IP,Leverage Shares 3x Long Oil & Gas ETP Securities,SHARES,N/A,EDITS_ONLY,Gas
3XLELN,KA.D.3XLELN.CASH.IP,Leverage Shares 3x Long Oil & Gas ETP Securities (GBP),SHARES,N/A,EDITS_ONLY,Gas
COPPBSS,EH.D.COPPBSS.CASH.IP,Copperstone Resources AB,SHARES,N/A,CLOSED,Copper
SCOP,KA.D.SCOP.CASH.IP,ETFS Daily Short Copper,SHARES,N/A,EDITS_ONLY,Copper
GSCULN,KC.D.GSCULN.CASH.IP,Great Southern Copper plc,SHARES,N/A,EDITS_ONLY,Copper
PGMLN,KC.D.PGMLN.CASH.IP,Phoenix Copper Limited,SHARES,N/A,EDITS_ONLY,Copper
COPPUS,UA.D.COPPUS.CASH.IP,Sprott Copper Miners ETF,SHARES,N/A,TRADEABLE,Copper
COPBLN,KA.D.COPBLN.CASH.IP,WisdomTree Copper - GBp,SHARES,N/A,EDITS_ONLY,Copper
COPXLN,KA.D.COPXLN.CASH.IP,Global X Copper Miners UCITS ETF (USD),SHARES,N/A,EDITS_ONLY,Copper
COPGLN,KA.D.COPGLN.CASH.IP,Global X Copper Miners UCITS ETF - GBP,SHARES,N/A,EDITS_ONLY,Copper
COPPLN,KA.D.COPPLN.CASH.IP,Sprott Copper Miners ESG Screened UCITS ETF,SHARES,N/A,EDITS_ONLY,Copper
COPJUS,UA.D.COPJUS.CASH.IP,Sprott Junior Copper Miners ETF,SHARES,N/A,TRADEABLE,Copper
CPERUS,SI.D.CPERUS.CASH.IP,United States Copper Index Fund,SHARES,N/A,TRADEABLE,Copper
LCOPLN,KA.D.LCOPLN.CASH.IP,WisdomTree Copper 2x Daily Lev,SHARES,N/A,EDITS_ONLY,Copper
3HCLLN,KA.D.3HCLLN.CASH.IP,WisdomTree Copper 3x Daily Lev,SHARES,N/A,EDITS_ONLY,Copper
3HCSLN,KA.D.3HCSLN.CASH.IP,WisdomTree Copper 3x Daily Short,SHARES,N/A,EDITS_ONLY,Copper
MINELN,KA.D.MINELN.CASH.IP,iShares Copper Miners UCITS ETF,SHARES,N/A,EDITS_ONLY,Copper
NHMSJ,AR.D.NHMSJ.CASH.IP,Northam Platinum Ltd,SHARES,N/A,EDITS_ONLY,Platinum
SLV,KC.D.SLV.CASH.IP,Sylvania Platinum Ltd (LSE),SHARES,N/A,EDITS_ONLY,Platinum
AMSSJ,AR.D.AMSSJ.CASH.IP,Valterra Platinum Limited,SHARES,N/A,CLOSED,Platinum
