ticker,epic,instrument_name,currency,market_status,expiry,instrument_type,search_term
BWENO,EL.D.BWENO.CASH.IP,BW Energy Limited,N/A,TRADEABLE,-,SHARES,BW
BWLPGNO,EL.D.BWLPGNO.CASH.IP,BW LPG Ltd,N/A,TRADEABLE,-,SHARES,BW
BWONO,EL.D.BWONO.CASH.IP,BW Offshore Ltd,N/A,TRADEABLE,-,SHARES,BW
DDBAU,AB.D.DDBAU.CASH.IP,BWE Drilling Ltd,N/A,CLOSED,-,SHARES,BW
BWP,AA.D.BWP.CASH.IP,BWP Trust,N/A,EDITS_ONLY,-,SHARES,BW
BWXAU,AB.D.BWXAU.CASH.IP,BWX Limited,N/A,CLOSED,-,SHARES,BW
BWCUS,SA.D.BWCUS.CASH.IP,BWX Technologies Inc (24 Hours),N/A,TRADEABLE,-,SHARES,BW
BXP,SA.D.BXP.CASH.IP,BXP Inc (24 Hours),N/A,TRADEABLE,-,SHARES,BX
AJABSS,EH.D.AJABSS.CASH.IP,Byggmastare Anders J Ahlstrom Holding AB (publ),N/A,TRADEABLE,-,SHARES,AH
BYWGY,ED.D.BYWGY.CASH.IP,BYW - BayWa AG,N/A,TRADEABLE,-,SHARES,BA
BYW6GY,ED.D.BYW6GY.CASH.IP,BYW6 - BayWa AG,N/A,TRADEABLE,-,SHARES,BA
TGODCN,KN.D.TGODCN.CASH.IP,BZAM Ltd,N/A,CLOSED,-,SHARES,BZ
CAWWASIDC,EP.D.CAWWASIDC.CASH.IP,C WorldWide Asien KL,N/A,OFFLINE,-,SHARES,KL
CARWWDADC,EP.D.CARWWDADC.CASH.IP,C WorldWide Danmark KL,N/A,OFFLINE,-,SHARES,KL
CWGAKKUDC,EP.D.CWGAKKUDC.CASH.IP,C WorldWide Globale Aktier - Akkumulerende KL,N/A,OFFLINE,-,SHARES,AK
CARNDC,EP.D.CARNDC.CASH.IP,C WorldWide Globale Aktier KL,N/A,OFFLINE,-,SHARES,AK
CAWWEURDC,EP.D.CAWWEURDC.CASH.IP,C WorldWide Stabile Aktier KL,N/A,OFFLINE,-,SHARES,AK
CCRFLN,KA.D.CCRFLN.CASH.IP,C&C Group PLC - Rights,N/A,OFFLINE,-,SHARES,RI
3309HK,AC.D.3309HK.CASH.IP,C-MER Eye Care Holdings Limited,N/A,EDITS_ONLY,-,SHARES,EY
CRADBSS,EH.D.CRADBSS.CASH.IP,C-Rad AB,N/A,TRADEABLE,-,SHARES,AB
C3AIUS,SB.D.C3AIUS.CASH.IP,C3.ai Inc (24 Hours),N/A,TRADEABLE,-,SHARES,AI
C3AIUSsb01000G6,ON.D.C3AIUSsb01000G6.CASH.IP,C3.ai Inc 1000 CALL,N/A,TRADEABLE,Jul-26,OPT_SHARES,AI
C3AIUSsb01000F6,ON.D.C3AIUSsb01000F6.CASH.IP,C3.ai Inc 1000 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01000R6,ON.D.C3AIUSsb01000R6.CASH.IP,C3.ai Inc 1000 PUT,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01000S6,ON.D.C3AIUSsb01000S6.CASH.IP,C3.ai Inc 1000 PUT,N/A,TRADEABLE,Jul-26,OPT_SHARES,AI
C3AIUSsb01050F6,ON.D.C3AIUSsb01050F6.CASH.IP,C3.ai Inc 1050 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01050R6,ON.D.C3AIUSsb01050R6.CASH.IP,C3.ai Inc 1050 PUT,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01100F6,ON.D.C3AIUSsb01100F6.CASH.IP,C3.ai Inc 1100 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01100R6,ON.D.C3AIUSsb01100R6.CASH.IP,C3.ai Inc 1100 PUT,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01150F6,ON.D.C3AIUSsb01150F6.CASH.IP,C3.ai Inc 1150 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01150R6,ON.D.C3AIUSsb01150R6.CASH.IP,C3.ai Inc 1150 PUT,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01200F6,ON.D.C3AIUSsb01200F6.CASH.IP,C3.ai Inc 1200 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01200R6,ON.D.C3AIUSsb01200R6.CASH.IP,C3.ai Inc 1200 PUT,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01250G6,ON.D.C3AIUSsb01250G6.CASH.IP,C3.ai Inc 1250 CALL,N/A,TRADEABLE,Jul-26,OPT_SHARES,AI
C3AIUSsb01250F6,ON.D.C3AIUSsb01250F6.CASH.IP,C3.ai Inc 1250 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01250S6,ON.D.C3AIUSsb01250S6.CASH.IP,C3.ai Inc 1250 PUT,N/A,TRADEABLE,Jul-26,OPT_SHARES,AI
C3AIUSsb01250R6,ON.D.C3AIUSsb01250R6.CASH.IP,C3.ai Inc 1250 PUT,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01300R6,ON.D.C3AIUSsb01300R6.CASH.IP,C3.ai Inc 1300 PUT,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01350F6,ON.D.C3AIUSsb01350F6.CASH.IP,C3.ai Inc 1350 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01350R6,ON.D.C3AIUSsb01350R6.CASH.IP,C3.ai Inc 1350 PUT,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01400F6,ON.D.C3AIUSsb01400F6.CASH.IP,C3.ai Inc 1400 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01400R6,ON.D.C3AIUSsb01400R6.CASH.IP,C3.ai Inc 1400 PUT,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01450F6,ON.D.C3AIUSsb01450F6.CASH.IP,C3.ai Inc 1450 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01450R6,ON.D.C3AIUSsb01450R6.CASH.IP,C3.ai Inc 1450 PUT,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01500G6,ON.D.C3AIUSsb01500G6.CASH.IP,C3.ai Inc 1500 CALL,N/A,TRADEABLE,Jul-26,OPT_SHARES,AI
C3AIUSsb01500F6,ON.D.C3AIUSsb01500F6.CASH.IP,C3.ai Inc 1500 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01500S6,ON.D.C3AIUSsb01500S6.CASH.IP,C3.ai Inc 1500 PUT,N/A,TRADEABLE,Jul-26,OPT_SHARES,AI
C3AIUSsb01500R6,ON.D.C3AIUSsb01500R6.CASH.IP,C3.ai Inc 1500 PUT,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01600F6,ON.D.C3AIUSsb01600F6.CASH.IP,C3.ai Inc 1600 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01700F6,ON.D.C3AIUSsb01700F6.CASH.IP,C3.ai Inc 1700 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01750F6,ON.D.C3AIUSsb01750F6.CASH.IP,C3.ai Inc 1750 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb01750G6,ON.D.C3AIUSsb01750G6.CASH.IP,C3.ai Inc 1750 CALL,N/A,TRADEABLE,Jul-26,OPT_SHARES,AI
C3AIUSsb00250R6,ON.D.C3AIUSsb00250R6.CASH.IP,C3.ai Inc 250 PUT,N/A,OFFLINE,Jun-26,OPT_SHARES,AI
C3AIUSsb00250S6,ON.D.C3AIUSsb00250S6.CASH.IP,C3.ai Inc 250 PUT,N/A,OFFLINE,Jul-26,OPT_SHARES,AI
C3AIUSsb00500F6,ON.D.C3AIUSsb00500F6.CASH.IP,C3.ai Inc 500 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb00500S6,ON.D.C3AIUSsb00500S6.CASH.IP,C3.ai Inc 500 PUT,N/A,TRADEABLE,Jul-26,OPT_SHARES,AI
C3AIUSsb00500R6,ON.D.C3AIUSsb00500R6.CASH.IP,C3.ai Inc 500 PUT,N/A,OFFLINE,Jun-26,OPT_SHARES,AI
C3AIUSsb00550F6,ON.D.C3AIUSsb00550F6.CASH.IP,C3.ai Inc 550 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb00550R6,ON.D.C3AIUSsb00550R6.CASH.IP,C3.ai Inc 550 PUT,N/A,OFFLINE,Jun-26,OPT_SHARES,AI
C3AIUSsb00600F6,ON.D.C3AIUSsb00600F6.CASH.IP,C3.ai Inc 600 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb00600R6,ON.D.C3AIUSsb00600R6.CASH.IP,C3.ai Inc 600 PUT,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb00650F6,ON.D.C3AIUSsb00650F6.CASH.IP,C3.ai Inc 650 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb00650R6,ON.D.C3AIUSsb00650R6.CASH.IP,C3.ai Inc 650 PUT,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb00700F6,ON.D.C3AIUSsb00700F6.CASH.IP,C3.ai Inc 700 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb00700R6,ON.D.C3AIUSsb00700R6.CASH.IP,C3.ai Inc 700 PUT,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb00750F6,ON.D.C3AIUSsb00750F6.CASH.IP,C3.ai Inc 750 CALL,N/A,TRADEABLE,Jun-26,OPT_SHARES,AI
C3AIUSsb00750G6,ON.D.C3AIUSsb00750G6.CASH.IP,C3.ai Inc 750 CALL,N/A,TRADEABLE,Jul-26,OPT_SHARES,AI
CCCCUS,UA.D.CCCCUS.CASH.IP,C4 Therapeutics Inc,N/A,TRADEABLE,-,SHARES,TH
CBT,SB.D.CBT.CASH.IP,Cabot Corp,N/A,TRADEABLE,-,SHARES,Corp
BXS,SA.D.BXS.CASH.IP,Cadence Bank,N/A,CLOSED,-,SHARES,Bank
CDMAU,AB.D.CDMAU.CASH.IP,Cadence Capital Ltd,N/A,EDITS_ONLY,-,SHARES,Capital
CDREUS,SB.D.CDREUS.CASH.IP,Cadre Holdings Inc,N/A,TRADEABLE,-,SHARES,Holdings
CAEUS,SB.D.CAEUS.CASH.IP,CAE Inc,N/A,TRADEABLE,-,SHARES,Inc
CSTEUS,UA.D.CSTEUS.CASH.IP,Caesarstone Sdot-Yam Ltd,N/A,TRADEABLE,-,SHARES,SD
CAMSM,EI.D.CAMSM.CASH.IP,Caja de Ahorros del Mediterraneo,N/A,SUSPENDED,-,SHARES,AH
CCDUS,UA.D.CCDUS.CASH.IP,Calamos Dynamic Convertible & Income Fund,N/A,TRADEABLE,-,SHARES,DY
CJMBUS,UA.D.CJMBUS.CASH.IP,Callan Jmb Inc,N/A,TRADEABLE,-,SHARES,JM
CEDIM,EF.D.CEDIM.CASH.IP,Caltagirone Editore SpA,N/A,TRADEABLE,-,SHARES,ED
LZM,KC.D.LZM.CASH.IP,Cambria Africa PLC,N/A,CLOSED,-,SHARES,AF
EYLDUS,SB.D.EYLDUS.CASH.IP,Cambria Emerging Shareholder Yield ETF,N/A,TRADEABLE,-,SHARES,YI
FYLDUS,SC.D.FYLDUS.CASH.IP,Cambria Foreign Shareholder Yield ETF,N/A,TRADEABLE,-,SHARES,YI
SYLDUS,SI.D.SYLDUS.CASH.IP,Cambria Shareholder Yield ETF,N/A,TRADEABLE,-,SHARES,YI
ODX,KC.D.ODX.CASH.IP,Cambridge Nutritional Sciences PLC,N/A,TRADEABLE,-,SHARES,NU
CANUS,UA.D.CANUS.CASH.IP,Canaan Inc,N/A,TRADEABLE,-,SHARES,BT
CFCT,KN.D.CFCT.CASH.IP,Canaccord Genuity Group Inc,N/A,TRADEABLE,-,SHARES,CF
CFLN,KC.D.CFLN.CASH.IP,Canaccord Genuity Group Inc,N/A,ON_AUCTION,-,SHARES,CF
CNCCN,KN.D.CNCCN.CASH.IP,Canada Nickel Co Inc,N/A,TRADEABLE,-,SHARES,NI
CMCT,KN.D.CMCT.CASH.IP,Canadian Imperial Bank of Commerce,N/A,TRADEABLE,-,SHARES,CM
CMUS,SB.D.CMUS.CASH.IP,Canadian Imperial Bank of Commerce (US),N/A,TRADEABLE,-,SHARES,CM
COPLLN,KC.D.COPLLN.CASH.IP,Canadian Overseas Petroleum Ltd,N/A,OFFLINE,-,SHARES,OV
CPCT,KN.D.CPCT.CASH.IP,Canadian Pacific Kansas City Limited,N/A,TRADEABLE,-,SHARES,CP
CPUS,SB.D.CPUS.CASH.IP,Canadian Pacific Kansas City Ltd (US),N/A,TRADEABLE,-,SHARES,CP
CUCN,KN.D.CUCN.CASH.IP,Canadian Utilities Limited,N/A,TRADEABLE,-,SHARES,CU
COKGY,ED.D.COKGY.CASH.IP,CANCOM SE,N/A,TRADEABLE,-,SHARES,SE
CFXCN,KN.D.CFXCN.CASH.IP,Canfor Pulp Products Inc,N/A,OFFLINE,-,SHARES,PU
CNNEUS,SB.D.CNNEUS.CASH.IP,Cannae Holdings Inc,N/A,TRADEABLE,-,SHARES,Holdings
JWSUS,SD.D.JWSUS.CASH.IP,Cano Health Inc,N/A,CLOSED,-,SHARES,Health
CAJUS,SB.D.CAJUS.CASH.IP,Canon Inc - ADR,N/A,OFFLINE,-,SHARES,ADR
8060JT,AJ.D.8060JT.CASH.IP,Canon Marketing Japan Inc,N/A,EDITS_ONLY,-,SHARES,JA
CEPOUS,UA.D.CEPOUS.CASH.IP,Cantor Equity Partners I Inc,N/A,TRADEABLE,-,SHARES,EQ
CEPTUS,UA.D.CEPTUS.CASH.IP,Cantor Equity Partners II Inc,N/A,TRADEABLE,-,SHARES,EQ
CAEPUS,UA.D.CAEPUS.CASH.IP,Cantor Equity Partners III Inc,N/A,TRADEABLE,-,SHARES,II
CAPFP,EC.D.CAPFP.CASH.IP,Cap Gemini SA,N/A,TRADEABLE,-,SHARES,GE
CPX,KC.D.CPX.CASH.IP,CAP-XX Limited,N/A,TRADEABLE,-,SHARES,XX
FFTYUS,SI.D.FFTYUS.CASH.IP,Capforce IBD 50 ETF,N/A,TRADEABLE,-,SHARES,IB
BOUTUS,SI.D.BOUTUS.CASH.IP,Capforce IBD Breakout Opportunities ETF,N/A,TRADEABLE,-,SHARES,IB
CAPD,KC.D.CAPD.CASH.IP,Capital Drilling Ltd,N/A,TRADEABLE,-,SHARES,DR
PAL,KC.D.PAL.CASH.IP,Capital Metals PLC,N/A,TRADEABLE,-,SHARES,Capital
COF,SB.D.COF.CASH.IP,Capital One Financial Corp (24 Hours),N/A,TRADEABLE,-,SHARES,Financial
CAPLSP,AG.D.CAPLSP.CASH.IP,CapitaLand Ltd,N/A,CLOSED,-,SHARES,Capital
CAJ,AB.D.CAJ.CASH.IP,Capitol Health Ltd,N/A,CLOSED,-,SHARES,Health
CAPMANFH,EB.D.CAPMANFH.CASH.IP,CapMan Oyj,N/A,TRADEABLE,-,SHARES,OY
KORS,SD.D.KORS.CASH.IP,Capri Holdings Ltd,N/A,TRADEABLE,-,SHARES,Holdings
CNE,KA.D.CNE.CASH.IP,Capricorn Energy PLC,N/A,TRADEABLE,-,SHARES,EN
CSCN,KN.D.CSCN.CASH.IP,Capstone Copper Corp,N/A,TRADEABLE,-,SHARES,CS
CSCAU,AB.D.CSCAU.CASH.IP,Capstone Copper Corp (AU) DR,N/A,EDITS_ONLY,-,SHARES,DR
699HK,AC.D.699HK.CASH.IP,CAR Inc,N/A,EDITS_ONLY,-,SHARES,Inc
CARDLN,KA.D.CARDLN.CASH.IP,Card Factory PLC,N/A,TRADEABLE,-,SHARES,FA
CJCN,KN.D.CJCN.CASH.IP,Cardinal Energy Ltd,N/A,TRADEABLE,-,SHARES,CJ
CAH,SB.D.CAH.CASH.IP,Cardinal Health Inc (24 Hours),N/A,TRADEABLE,-,SHARES,Health
AFXGY,ED.D.AFXGY.CASH.IP,Carl Zeiss Meditec AG,N/A,TRADEABLE,-,SHARES,ZE
CGUS,UA.D.CGUS.CASH.IP,Carlyle Group LP,N/A,TRADEABLE,-,SHARES,CG
CTAQUUS,UA.D.CTAQUUS.CASH.IP,Carney Technology Acquisition Corp. II (Unit),N/A,CLOSED,-,SHARES,II
CA,EC.D.CA.CASH.IP,Carrefour SA,N/A,TRADEABLE,-,SHARES,CA
CASAUS,UA.D.CASAUS.CASH.IP,Casa Systems Inc,N/A,CLOSED,-,SHARES,SY
COFP,EC.D.COFP.CASH.IP,Casino Guichard Perrachon SA,N/A,TRADEABLE,-,SHARES,CO
CSTAU,AB.D.CSTAU.CASH.IP,Castile Resources Pty Ltd,N/A,EDITS_ONLY,-,SHARES,PT
O2CGY,ED.D.O2CGY.CASH.IP,CAT Oil AG,N/A,CLOSED,-,SHARES,OI
CTRUS,SB.D.CTRUS.CASH.IP,Cato Corp,N/A,TRADEABLE,-,SHARES,Corp
CAVENNO,EL.D.CAVENNO.CASH.IP,Cavendish Hydrogen ASA,N/A,TRADEABLE,-,SHARES,HY
CATSJ,AR.D.CATSJ.CASH.IP,Caxton and CTP Publishers and Printers Limited,N/A,TRADEABLE,-,SHARES,CT
CAZALN,KC.D.CAZALN.CASH.IP,Caza Oil & Gas Inc,N/A,OFFLINE,-,SHARES,OI
CBATUS,UA.D.CBATUS.CASH.IP,CBAK Energy Technology Inc,N/A,TRADEABLE,-,SHARES,CB
YCBDUS,SI.D.YCBDUS.CASH.IP,cbdMD Inc,N/A,TRADEABLE,-,SHARES,CB
CBZUS,SB.D.CBZUS.CASH.IP,CBIZ Inc,N/A,TRADEABLE,-,SHARES,CB
CBL,SB.D.CBL.CASH.IP,CBL & Associates Properties Inc,N/A,CLOSED,-,SHARES,CB
CBLUS,SB.D.CBLUS.CASH.IP,CBL & Associates Properties Inc - New,N/A,TRADEABLE,-,SHARES,CB
ALCBO,EC.D.ALCBO.CASH.IP,CBo Territoria,N/A,TRADEABLE,-,SHARES,CB
CBOE,UA.D.CBOE.CASH.IP,Cboe Global Markets Inc (24 Hours),N/A,TRADEABLE,-,SHARES,CB
CBRAINDC,EP.D.CBRAINDC.CASH.IP,cBrain AS,N/A,TRADEABLE,-,SHARES,CB
IGRUS,SD.D.IGRUS.CASH.IP,CBRE Global Real Estate Income Fund,N/A,TRADEABLE,-,SHARES,CB
CBGUS,SB.D.CBGUS.CASH.IP,CBRE Group Inc (24 Hours),N/A,TRADEABLE,-,SHARES,CB
CBSRUS,SB.D.CBSRUS.CASH.IP,CBS Radio Inc,N/A,OFFLINE,-,SHARES,CB
CCJILN,KC.D.CCJILN.CASH.IP,CC Japan Income & Growth Trust PLC,N/A,TRADEABLE,-,SHARES,CC
CCJSLN,KC.D.CCJSLN.CASH.IP,CC Japan Income & Growth Trust PLC - CCJS,N/A,CLOSED,-,SHARES,CC
PRPBUUS,SE.D.PRPBUUS.CASH.IP,CC Neuberger Principal Holdings II,N/A,CLOSED,-,SHARES,CC
CCCSUS,SB.D.CCCSUS.CASH.IP,CCC Intelligent Solutions Holdings Inc,N/A,TRADEABLE,-,SHARES,CC
CCCSWSUS,SB.D.CCCSWSUS.CASH.IP,CCC Intelligent Solutions Holdings Inc - Warrants,N/A,CLOSED,-,SHARES,CC
CCHHUS,UA.D.CCHHUS.CASH.IP,CCH Holdings Ltd,N/A,TRADEABLE,-,SHARES,CC
CCLBCN,KN.D.CCLBCN.CASH.IP,CCL Industries Inc,N/A,TRADEABLE,-,SHARES,CC
CD1AU,AB.D.CD1AU.CASH.IP,CD Private Equity Fund I,N/A,EDITS_ONLY,-,SHARES,CD
CDKVVUS,UA.D.CDKVVUS.CASH.IP,CDK Global Inc,N/A,CLOSED,-,SHARES,CD
CDREIT,AG.D.CDREIT.CASH.IP,CDL Hospitality Trusts,N/A,EDITS_ONLY,-,SHARES,CD
CDONSS,EH.D.CDONSS.CASH.IP,CDON AB,N/A,TRADEABLE,-,SHARES,AB
CDTIUS,UA.D.CDTIUS.CASH.IP,CDTi Advanced Materials Inc,N/A,OFFLINE,-,SHARES,CD
CDWUS,UA.D.CDWUS.CASH.IP,CDW Corp/DE (24 Hours),N/A,TRADEABLE,-,SHARES,CD
BNCUS,UA.D.BNCUS.CASH.IP,CEA Industries Inc,N/A,TRADEABLE,-,SHARES,CE
MEO3GY,ED.D.MEO3GY.CASH.IP,Ceconomy AG,N/A,OFFLINE,-,SHARES,CE
MEO,ED.D.MEO.CASH.IP,Ceconomy AG,N/A,TRADEABLE,-,SHARES,CE
CECVGY,ED.D.CECVGY.CASH.IP,CECONOMY AG [CECV],N/A,TRADEABLE,-,SHARES,CE
CDRUS,SB.D.CDRUS.CASH.IP,Cedar Realty Trust Inc,N/A,CLOSED,-,SHARES,Real
CWP,AF.D.CWP.CASH.IP,Cedar Woods Properties Ltd,N/A,EDITS_ONLY,-,SHARES,Properties
CGMFP,EC.D.CGMFP.CASH.IP,Cegedim SA,N/A,TRADEABLE,-,SHARES,CE
CGRFP,EC.D.CGRFP.CASH.IP,CeGeREAL,N/A,TRADEABLE,-,SHARES,CE
CVMUS,SI.D.CVMUS.CASH.IP,CEL-SCI Corporation,N/A,TRADEABLE,-,SHARES,CE
CGIUS,SB.D.CGIUS.CASH.IP,Celadon Group Inc,N/A,OFFLINE,-,SHARES,CE
CE,SB.D.CE.CASH.IP,Celanese Corp,N/A,TRADEABLE,-,SHARES,CE
CELCUS,UA.D.CELCUS.CASH.IP,Celcuity Inc,N/A,TRADEABLE,-,SHARES,CE
CLSCN,KN.D.CLSCN.CASH.IP,Celestica Inc (CA),N/A,TRADEABLE,-,SHARES,CE
CLS,SB.D.CLS.CASH.IP,Celestica Inc (US),N/A,TRADEABLE,-,SHARES,CE
CIBSS,EH.D.CIBSS.CASH.IP,Cell Impact,N/A,TRADEABLE,-,SHARES,CE
CEVISS,EH.D.CEVISS.CASH.IP,CellaVision AB,N/A,TRADEABLE,-,SHARES,CE
AGLLN,KC.D.AGLLN.CASH.IP,Cellbxhealth PLC,N/A,TRADEABLE,-,SHARES,CE
CLTV,KC.D.CLTV.CASH.IP,Cellcast PLC,N/A,OFFLINE,-,SHARES,CE
CELUS,SB.D.CELUS.CASH.IP,Cellcom Israel Ltd,N/A,OFFLINE,-,SHARES,CE
TWCTUS,UD.D.TWCTUS.CASH.IP,CELLEBRITE DI LTD,N/A,TRADEABLE,-,SHARES,CE
ALCLSFP,EC.D.ALCLSFP.CASH.IP,Cellectis,N/A,TRADEABLE,-,SHARES,CE
CLLSUS,UA.D.CLLSUS.CASH.IP,Cellectis SA,N/A,TRADEABLE,-,SHARES,CE
CLT,AF.D.CLT.CASH.IP,Cellnet Group Ltd,N/A,CLOSED,-,SHARES,CE
CLNXSM,EI.D.CLNXSM.CASH.IP,Cellnex Telecom SAU,N/A,TRADEABLE,-,SHARES,CE
CCPLN,KC.D.CCPLN.CASH.IP,Celtic PLC,N/A,TRADEABLE,-,SHARES,CE
CARDBB,EA.D.CARDBB.CASH.IP,Celyad,N/A,TRADEABLE,-,SHARES,CE
CMBNSW,EJ.D.CMBNSW.CASH.IP,Cembra Money Bank AG,N/A,TRADEABLE,-,SHARES,Bank
CMBIM,EF.D.CMBIM.CASH.IP,Cembre SpA,N/A,TRADEABLE,-,SHARES,CE
CX,SB.D.CX.CASH.IP,Cemex SAB de CV - ADR,N/A,TRADEABLE,-,SHARES,CV
CETXUS,UA.D.CETXUS.CASH.IP,Cemtrex Inc,N/A,TRADEABLE,-,SHARES,CE
ABC,SA.D.ABC.CASH.IP,Cencora Inc (24 Hours),N/A,TRADEABLE,-,SHARES,CE
CENERGA,ER.D.CENERGA.CASH.IP,Cenergy Holdings SA,N/A,EDITS_ONLY,-,SHARES,Holdings
CSHGY,ED.D.CSHGY.CASH.IP,CENIT AG,N/A,TRADEABLE,-,SHARES,CE
CNKS,KC.D.CNKS.CASH.IP,Cenkos Securities PLC,N/A,OFFLINE,-,SHARES,CE
CEY,KA.D.CEY.CASH.IP,Centamin PLC,N/A,ON_AUCTION,-,SHARES,CE
CEECT,KN.D.CEECT.CASH.IP,Centamin PLC (CA),N/A,ON_AUCTION,-,SHARES,CE
CNC,SB.D.CNC.CASH.IP,Centene Corp (24 Hours),N/A,TRADEABLE,-,SHARES,CE
CENUS,SB.D.CENUS.CASH.IP,Center Coast Brookfield MLP & Energy Infrastructure Fund,N/A,CLOSED,-,SHARES,ML
CGCT,KN.D.CGCT.CASH.IP,Centerra Gold Inc,N/A,TRADEABLE,-,SHARES,CG
CNTLSW,EJ.D.CNTLSW.CASH.IP,Centiel AG,N/A,TRADEABLE,-,SHARES,CE
CNTGUS,UA.D.CNTGUS.CASH.IP,Centogene NV,N/A,OFFLINE,-,SHARES,CE
4044JT,AJ.D.4044JT.CASH.IP,Central Glass Co Ltd,N/A,EDITS_ONLY,-,SHARES,GL
9022JT,AJ.D.9022JT.CASH.IP,Central Japan Railway Co,N/A,EDITS_ONLY,-,SHARES,JA
CEPUUS,SB.D.CEPUUS.CASH.IP,Central Puerto SA - ADR,N/A,TRADEABLE,-,SHARES,PU
CNA,KA.D.CNA.CASH.IP,Centrica PLC,N/A,TRADEABLE,-,SHARES,BR
CVOUS,UA.D.CVOUS.CASH.IP,Cenveo Inc,N/A,CLOSED,-,SHARES,CE
CEKGY,ED.D.CEKGY.CASH.IP,Ceotronics AG,N/A,TRADEABLE,-,SHARES,CE
CEPSLN,KC.D.CEPSLN.CASH.IP,CEPS PLC,N/A,TRADEABLE,-,SHARES,CE
CPTNUS,UA.D.CPTNUS.CASH.IP,Cepton Inc,N/A,CLOSED,-,SHARES,CE
CPTNWUS,UA.D.CPTNWUS.CASH.IP,Cepton Inc - Warrants,N/A,CLOSED,-,SHARES,WA
CFUAU,AF.D.CFUAU.CASH.IP,Ceramic Fuel Cells Ltd (ASX),N/A,CLOSED,-,SHARES,CE
CRNCVUS,UA.D.CRNCVUS.CASH.IP,Cerence Inc,N/A,TRADEABLE,-,SHARES,CE
3696JT,AJ.D.3696JT.CASH.IP,Ceres Inc,N/A,EDITS_ONLY,-,SHARES,CE
CERN,UA.D.CERN.CASH.IP,Cerner Corp,N/A,CLOSED,-,SHARES,CE
CERTUS,UA.D.CERTUS.CASH.IP,Certara Inc,N/A,TRADEABLE,-,SHARES,CE
CERSUS,UA.D.CERSUS.CASH.IP,Cerus Corp,N/A,TRADEABLE,-,SHARES,CE
DFFNUS,UB.D.DFFNUS.CASH.IP,CervoMed Inc,N/A,TRADEABLE,-,SHARES,CE
CEVAUS,UA.D.CEVAUS.CASH.IP,CEVA Inc,N/A,TRADEABLE,-,SHARES,CE
CFIVUUS,UA.D.CFIVUUS.CASH.IP,CF Acquisition Corp. IV (unit),N/A,CLOSED,-,SHARES,CF
CFACUUS,UA.D.CFACUUS.CASH.IP,CF Finance Acquisition Corp. III,N/A,CLOSED,-,SHARES,CF
CF,SB.D.CF.CASH.IP,CF Industries Holdings Inc (24 Hours),N/A,TRADEABLE,-,SHARES,CF
CFAO,EC.D.CFAO.CASH.IP,CFAO SA,N/A,OFFLINE,-,SHARES,CF
CFOAU,AB.D.CFOAU.CASH.IP,CFOAM Limited,N/A,CLOSED,-,SHARES,CF
CGV,SB.D.CGV.CASH.IP,CGG - ADR,N/A,OFFLINE,-,SHARES,AD
